auc_pr,auc_roc,f1_macro,precision_pos,recall_pos,f1_pos,kappa,accuracy,baseline_ap,threshold,label,arm,model,fold,n_test
0.41641811496549597,0.8016151413394065,0.6535455004401216,0.48225108225108226,0.31380281690140843,0.3802047781569966,0.31073172211929667,0.8692019590895995,0.12781435012460207,0.36469,rate,combined,xgb,3,13884
0.40202896539544297,0.7971954977033728,0.648928821089825,0.48071748878923765,0.3019718309859155,0.37093425605536334,0.3020860459026874,0.8690579083837511,0.12781435012460207,0.3685,rate,combined,xgb,4,13884
0.41901633987949694,0.8072202463334923,0.6777815907387604,0.4479476502082094,0.42422535211267604,0.4357638888888889,0.3556309394247984,0.8595606769895571,0.12781435012460207,0.28095,rate,combined,lgbm,0,13885
0.44218321347230993,0.8179130238875694,0.6769881405568016,0.45242480049109884,0.415445321307779,0.43314722303849545,0.3541400555036275,0.8610630942091616,0.12781435012460207,0.27953,rate,combined,lgbm,1,13884
0.4403635070468907,0.8144415108778326,0.678016326824181,0.43439911797133407,0.44419391206313413,0.43924191750278707,0.3560445295635841,0.8550849899164505,0.12781435012460207,0.26523,rate,combined,lgbm,2,13884
0.4151721494896807,0.8048833425027828,0.6647077715773617,0.43552465233881166,0.38816901408450705,0.4104855525767054,0.3297202160551952,0.8574618265629501,0.12781435012460207,0.28988,rate,combined,lgbm,3,13884
0.4189048818531027,0.8094271866229169,0.6662566956773034,0.43532338308457713,0.39436619718309857,0.4138338752586462,0.33273897309557754,0.8571737251512532,0.12781435012460207,0.28223,rate,combined,lgbm,4,13884
0.40871598883597654,0.7926871285516568,0.6032247657090183,0.5961904761904762,0.1763380281690141,0.27217391304347827,0.2270656014365643,0.8794382427079582,0.12781435012460207,0.98963,rate,combined,mlp,0,13885
0.4247229778884266,0.8054638195347609,0.6628340849047855,0.3545359749739312,0.5749718151071026,0.4386153515373038,0.33321318667347666,0.8119418035148372,0.12781435012460207,0.0091,rate,combined,mlp,1,13884
0.4180724801124986,0.7960177143564673,0.64159697948243,0.5090137857900318,0.2705749718151071,0.3533308796466691,0.2903935018999878,0.873451454912129,0.12781435012460207,0.85553,rate,combined,mlp,2,13884
0.41586225491779516,0.7976800401051948,0.6696417772327059,0.4111516414799375,0.4445070422535211,0.4271792095289659,0.33943758034561666,0.8475943532123308,0.12781435012460207,0.1106,rate,combined,mlp,3,13884
0.4222452730831804,0.805988840799359,0.6585496602017135,0.34353851111827266,0.6005633802816901,0.43706437064370646,0.32771774794023156,0.8022183808700662,0.12781435012460207,0.00692,rate,combined,mlp,4,13884
0.4848123644711176,0.8174876309882416,0.6977174605043515,0.40686632578524473,0.6276056338028169,0.49368491025925104,0.4007298023038127,0.8354339214980194,0.12781435012460207,-0.81914,rate,combined,svc,0,13885
